<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sepid.Farab.Kavir,20210630,14180.00,14440.00,13900.00,14070.00,153940255340,10941654,2550,D,14010.00,14090.00
Sepid.Farab.Kavir,20210629,13500.00,14190.00,13410.00,14010.00,250318122400,17865859,3060,D,13520.00,14190.00
Sepid.Farab.Kavir,20210628,13630.00,13920.00,13400.00,13520.00,109494550140,8096367,2137,D,13630.00,13460.00
Sepid.Farab.Kavir,20210627,13720.00,14000.00,13460.00,13630.00,133298683100,9776922,2496,D,14110.00,13530.00
Sepid.Farab.Kavir,20210626,14400.00,14500.00,13770.00,14110.00,160355304670,11362213,2732,D,14080.00,13820.00
Sepid.Farab.Kavir,20210623,13610.00,14240.00,13450.00,14080.00,317007514360,22512809,3153,D,13570.00,14240.00
Sepid.Farab.Kavir,20210622,13500.00,13800.00,13370.00,13570.00,111321819120,8202638,1749,D,13370.00,13700.00
Sepid.Farab.Kavir,20210621,13390.00,13560.00,13150.00,13370.00,273390585700,20447158,1901,D,13320.00,13460.00
Sepid.Farab.Kavir,20210620,13500.00,13580.00,13220.00,13320.00,111945302840,8401823,1269,D,13350.00,13300.00
Sepid.Farab.Kavir,20210619,13400.00,13440.00,13050.00,13350.00,319604152360,23936163,2082,D,13410.00,13370.00
Sepid.Farab.Kavir,20210616,13460.00,13570.00,13110.00,13410.00,171501093770,12793157,1898,D,13530.00,13400.00
Sepid.Farab.Kavir,20210615,13510.00,13680.00,13500.00,13530.00,190650959380,14088047,1676,D,13520.00,13510.00
Sepid.Farab.Kavir,20210614,13550.00,13790.00,13410.00,13520.00,208421791260,15418838,2398,D,13560.00,13510.00
Sepid.Farab.Kavir,20210613,13670.00,13900.00,13400.00,13560.00,214140748040,15786721,2059,D,13840.00,13530.00
Sepid.Farab.Kavir,20210612,13430.00,14110.00,13350.00,13840.00,139927292710,10113510,2423,D,13610.00,13660.00
Sepid.Farab.Kavir,20210609,13530.00,13980.00,13200.00,13610.00,173197472300,12722908,2764,D,13530.00,13660.00
Sepid.Farab.Kavir,20210608,13870.00,14100.00,13170.00,13530.00,273635330600,20224370,4343,D,13860.00,13560.00
Sepid.Farab.Kavir,20210607,13800.00,14230.00,13550.00,13860.00,267726254920,19309958,4116,D,14030.00,13840.00
Sepid.Farab.Kavir,20210602,14090.00,14090.00,13540.00,14030.00,541357125640,38572610,5876,D,13420.00,13980.00
Sepid.Farab.Kavir,20210601,12970.00,13650.00,12490.00,13420.00,325534967800,24258548,3888,D,13000.00,13650.00
Sepid.Farab.Kavir,20210531,13000.00,13500.00,12890.00,13000.00,346992773050,26694314,3926,D,13560.00,12890.00
Sepid.Farab.Kavir,20210530,13450.00,13790.00,12860.00,13560.00,525292781860,38725412,6755,D,13140.00,13280.00
Sepid.Farab.Kavir,20210529,12920.00,13790.00,12920.00,13140.00,1379445076700,104954254,14269,D,13590.00,13360.00
Sepid.Farab.Kavir,20210526,13110.00,13110.00,13110.00,13590.00,16382714850,1249635,86,D,13790.00,13110.00
Sepid.Farab.Kavir,20210525,13300.00,13300.00,13300.00,13790.00,17012003400,1279098,76,D,14000.00,13300.00
Sepid.Farab.Kavir,20210524,13570.00,13570.00,13570.00,14000.00,23261164770,1714161,88,D,14280.00,13570.00
Sepid.Farab.Kavir,20210523,13810.00,13810.00,13810.00,14280.00,20552566780,1488238,72,D,14530.00,13810.00
Sepid.Farab.Kavir,20210522,14530.00,14530.00,14530.00,14530.00,62621815370,4309829,125,D,15290.00,14530.00
Sepid.Farab.Kavir,20210519,15290.00,15290.00,15290.00,15290.00,66177199440,4328136,136,D,16090.00,15290.00
Sepid.Farab.Kavir,20210518,16080.00,16080.00,16080.00,16090.00,69048484800,4294060,166,D,16920.00,16080.00
Sepid.Farab.Kavir,20210517,16900.00,16900.00,16900.00,16920.00,71697185300,4242437,159,D,17780.00,16900.00
Sepid.Farab.Kavir,20210516,17780.00,17780.00,17780.00,17780.00,77776458620,4374379,148,D,18710.00,17780.00
Sepid.Farab.Kavir,20210515,18040.00,18040.00,18040.00,18710.00,22466114000,1245350,63,D,18980.00,18040.00
Sepid.Farab.Kavir,20210512,18560.00,18560.00,18560.00,18980.00,21051568640,1134244,65,D,19130.00,18560.00
Sepid.Farab.Kavir,20210509,18730.00,18730.00,18730.00,19130.00,23648123400,1262580,41,D,19300.00,18730.00
Sepid.Farab.Kavir,20210508,18880.00,18880.00,18880.00,19300.00,22749493760,1204952,45,D,19460.00,18880.00
Sepid.Farab.Kavir,20210505,19010.00,19010.00,19010.00,19460.00,19113053210,1005421,39,D,19590.00,19010.00
Sepid.Farab.Kavir,20210503,19140.00,19140.00,19140.00,19590.00,19346176080,1010772,30,D,19730.00,19140.00
Sepid.Farab.Kavir,20210502,19240.00,19240.00,19240.00,19730.00,13518678160,702634,21,D,19830.00,19240.00
Sepid.Farab.Kavir,20210501,19380.00,19380.00,19380.00,19830.00,19436376420,1002909,37,D,19970.00,19380.00
Sepid.Farab.Kavir,20210428,19510.00,19510.00,19510.00,19970.00,20234640420,1037142,60,D,20110.00,19510.00
Sepid.Farab.Kavir,20210427,19690.00,19690.00,19690.00,20110.00,25155924310,1277599,71,D,20290.00,19690.00
Sepid.Farab.Kavir,20210426,19850.00,19850.00,19850.00,20290.00,23952339950,1206667,40,D,20460.00,19850.00
Sepid.Farab.Kavir,20210425,19990.00,19990.00,19990.00,20460.00,20024002990,1001701,28,D,20600.00,19990.00
Sepid.Farab.Kavir,20210424,20110.00,20110.00,20110.00,20600.00,18268004440,908404,33,D,20730.00,20110.00
Sepid.Farab.Kavir,20210421,20280.00,20280.00,20280.00,20730.00,24507507960,1208457,44,D,20900.00,20280.00
Sepid.Farab.Kavir,20210420,20570.00,20570.00,20570.00,20900.00,16701934920,811956,50,D,20980.00,20570.00
Sepid.Farab.Kavir,20210419,20640.00,20640.00,20640.00,20980.00,16486138080,798747,47,D,21060.00,20640.00
Sepid.Farab.Kavir,20210418,20710.00,20710.00,20710.00,21060.00,14656694810,707711,36,D,21130.00,20710.00
Sepid.Farab.Kavir,20210417,20810.00,20810.00,20810.00,21130.00,21342486280,1025588,43,D,21230.00,20810.00
Sepid.Farab.Kavir,20210414,20810.00,20810.00,20810.00,21230.00,467371790,22459,14,D,21230.00,20810.00
Sepid.Farab.Kavir,20210413,21230.00,21230.00,21230.00,21230.00,92604708020,4361974,160,D,21660.00,21230.00
Sepid.Farab.Kavir,20210412,21230.00,21230.00,21230.00,21660.00,116722540,5498,11,D,21660.00,21230.00
Sepid.Farab.Kavir,20210411,21230.00,21230.00,21230.00,21660.00,62310050,2935,11,D,21660.00,21230.00
Sepid.Farab.Kavir,20210410,21640.00,21640.00,21640.00,21660.00,91923647120,4247858,195,D,22540.00,21640.00
Sepid.Farab.Kavir,20210407,22090.00,22090.00,22090.00,22540.00,113365880,5132,11,D,22540.00,22090.00
Sepid.Farab.Kavir,20210406,22090.00,22090.00,22090.00,22540.00,351407720,15908,20,D,22540.00,22090.00
